pMonth,pWeek,pHour,pBuy_Energy,pSell_Energy,pBuy_NetworkConnection,pBuy_FirmCapacity,pSell_FirmCapacity,pNonControllableLoad,pPV_Generation,pOtherNonControllableGen,pOutdoorTemp,pSetPoint,pSell_PrimaryUpCap,pSell_PrimaryDownCap,pSell_PrimaryEnergy,pBuy_PrimaryEnergy,pD2CPrimaryUp,pD2CPrimaryDown,pMonthly_Network_Cost,pHP_Month,pAC_Month
7,27,4448,-0.01208,0,0.05,0,0,0.717519999,0.232245258,0,16.1,22,-0.0604,-0.0604,0,0,0,0,,,
7,27,4449,0.00361,0,0.05,0,0,0.669740573,0.340959516,0,16.1,24,0.01805,0.01805,0,0,0,0,,,
7,27,4450,0.00516,0,0.05,0,0,0.680182674,0.459732129,0,17.2,24,0.0258,0.0258,0,0,0,0,,,
7,27,4451,0.00483,0,0.05,0,0,0.694565554,0.513976226,0,17.2,24,0.02415,0.02415,0,0,0,0,,,
7,27,4452,0.00747,0,0.05,0,0,0.67945685,0.522277516,0,17.2,24,0.03735,0.03735,0,0,0,0,,,
7,27,4453,0.008,0,0.05,0,0,0.657591376,0.510755903,0,17.8,24,0.04,0.04,0,0,0,0,,,
7,27,4454,0.00565,0,0.05,0,0,0.648304374,0.49442371,0,17.8,24,0.02825,0.02825,0,0,0,0,,,
7,27,4455,0.0106,0,0.05,0,0,0.671408843,0.385888935,0,17.8,24,0.053,0.053,0,0,0,0,,,
7,27,4456,0.01421,0,0.05,0,0,0.773436293,0.307433548,0,17.8,24,0.07105,0.07105,0,0,0,0,,,
7,27,4457,0.01871,0,0.05,0,0,0.940130959,0.194586258,0,17.8,22,0.09355,0.09355,0,0,0,0,,,
7,27,4458,0.02077,0,0.05,0,0,0.987624463,0.087847871,0,17.8,22,0.10385,0.10385,0,0,0,0,,,
7,27,4459,0.01698,0,0.05,0,0,1.048297491,0.01736629,0,17.8,22,0.0849,0.0849,0,0,0,0,,,
7,27,4460,0.00888,0,0.05,0,0,1.22326602,0,0,17.8,22,0.0444,0.0444,0,0,0,0,,,
7,27,4461,0.01221,0,0.05,0,0,1.387499344,0,0,17.8,24,0.06105,0.06105,0,0,0,0,,,
7,27,4462,0.01163,0,0.05,0,0,1.168153611,0,0,18.3,24,0.05815,0.05815,0,0,0,0,,,
7,27,4463,0.00116,0,0.05,0,0,0.881976128,0,0,18.3,24,0.0058,0.0058,0,0,0,0,,,
7,27,4464,0.00309,0,0.05,0,0,0.59629794,0,0,18.3,24,0.01545,0.01545,0,0,0,0,,,
7,27,4465,0.00551,0,0.05,0,0,0.483114317,0,0,18.3,24,0.02755,0.02755,0,0,0,0,,,
7,27,4466,0.00399,0,0.05,0,0,0.428952881,0,0,17.8,24,0.01995,0.01995,0,0,0,0,,,
7,27,4467,-0.00493,0,0.05,0,0,0.41747792,0,0,17.8,24,-0.02465,-0.02465,0,0,0,0,,,
7,27,4468,-0.02357,0,0.05,0,0,0.416306322,0,0,17.8,24,-0.11785,-0.11785,0,0,0,0,,,
7,27,4469,-0.04122,0,0.05,0,0,0.463202513,0.00000761,0,17.8,22,-0.2061,-0.2061,0,0,0,0,,,
7,27,4470,-0.00262,0,0.05,0,0,0.591354278,0.027888613,0,18.3,22,-0.0131,-0.0131,0,0,0,0,,,
7,27,4471,0.00472,0,0.05,0,0,0.756691984,0.107280194,0,18.3,22,0.0236,0.0236,0,0,0,0,,,
7,27,4472,-0.00183,0,0.05,0,0,0.717519999,0.232245258,0,18.9,22,-0.00915,-0.00915,0,0,0,0,,,
7,27,4473,0.01183,0,0.05,0,0,0.669740573,0.340959516,0,20,24,0.05915,0.05915,0,0,0,0,,,
7,27,4474,0.01757,0,0.05,0,0,0.680182674,0.459732129,0,21.1,24,0.08785,0.08785,0,0,0,0,,,
7,27,4475,0.02097,0,0.05,0,0,0.694565554,0.513976226,0,21.7,24,0.10485,0.10485,0,0,0,0,,,
7,27,4476,0.02304,0,0.05,0,0,0.67945685,0.522277516,0,23.3,24,0.1152,0.1152,0,0,0,0,,,
7,27,4477,0.02349,0,0.05,0,0,0.657591376,0.510755903,0,24.4,24,0.11745,0.11745,0,0,0,0,,,
7,27,4478,0.02777,0,0.05,0,0,0.648304374,0.49442371,0,25,24,0.13885,0.13885,0,0,0,0,,,
7,27,4479,0.02852,0,0.05,0,0,0.671408843,0.385888935,0,26.1,24,0.1426,0.1426,0,0,0,0,,,
7,27,4480,0.03578,0,0.05,0,0,0.773436293,0.307433548,0,26.1,24,0.1789,0.1789,0,0,0,0,,,
7,27,4481,0.03839,0,0.05,0,0,0.940130959,0.194586258,0,26.1,22,0.19195,0.19195,0,0,0,0,,,
7,27,4482,0.03808,0,0.05,0,0,0.987624463,0.087847871,0,24.4,22,0.1904,0.1904,0,0,0,0,,,
7,27,4483,0.03861,0,0.05,0,0,1.048297491,0.01736629,0,22.8,22,0.19305,0.19305,0,0,0,0,,,
7,27,4484,0.03863,0,0.05,0,0,1.22326602,0,0,21.7,22,0.19315,0.19315,0,0,0,0,,,
7,27,4485,0.03935,0,0.05,0,0,1.387499344,0,0,21.1,24,0.19675,0.19675,0,0,0,0,,,
7,27,4486,0.03489,0,0.05,0,0,1.168153611,0,0,21.1,24,0.17445,0.17445,0,0,0,0,,,
7,27,4487,0.03242,0,0.05,0,0,0.881976128,0,0,21.1,24,0.1621,0.1621,0,0,0,0,,,
7,27,4488,0.02789,0,0.05,0,0,0.59629794,0,0,21.7,24,0.13945,0.13945,0,0,0,0,,,
7,28,4489,0.03276,0,0.05,0,0,0.483114317,0,0,21.7,24,0.1638,0.1638,0,0,0,0,,,
7,28,4490,0.03079,0,0.05,0,0,0.428952881,0,0,21.7,24,0.15395,0.15395,0,0,0,0,,,
7,28,4491,0.03154,0,0.05,0,0,0.41747792,0,0,21.7,24,0.1577,0.1577,0,0,0,0,,,
7,28,4492,0.02643,0,0.05,0,0,0.416306322,0,0,21.1,24,0.13215,0.13215,0,0,0,0,,,
7,28,4493,0.02186,0,0.05,0,0,0.463202513,0.00000761,0,21.1,22,0.1093,0.1093,0,0,0,0,,,
7,28,4494,0.03185,0,0.05,0,0,0.591354278,0.027888613,0,21.1,22,0.15925,0.15925,0,0,0,0,,,
7,28,4495,0.037,0,0.05,0,0,0.756691984,0.107280194,0,21.7,22,0.185,0.185,0,0,0,0,,,
7,28,4496,0.03873,0,0.05,0,0,0.717519999,0.232245258,0,22.8,22,0.19365,0.19365,0,0,0,0,,,
7,28,4497,0.04063,0,0.05,0,0,0.669740573,0.340959516,0,24.4,24,0.20315,0.20315,0,0,0,0,,,
7,28,4498,0.04197,0,0.05,0,0,0.680182674,0.459732129,0,25.6,24,0.20985,0.20985,0,0,0,0,,,
7,28,4499,0.04109,0,0.05,0,0,0.694565554,0.513976226,0,28.9,24,0.20545,0.20545,0,0,0,0,,,
7,28,4500,0.04365,0,0.05,0,0,0.67945685,0.522277516,0,27.2,24,0.21825,0.21825,0,0,0,0,,,
7,28,4501,0.04418,0,0.05,0,0,0.657591376,0.510755903,0,26.1,24,0.2209,0.2209,0,0,0,0,,,
7,28,4502,0.04919,0,0.05,0,0,0.648304374,0.49442371,0,27.2,24,0.24595,0.24595,0,0,0,0,,,
7,28,4503,0.05953,0,0.05,0,0,0.671408843,0.385888935,0,26.7,24,0.29765,0.29765,0,0,0,0,,,
7,28,4504,0.12128,0,0.05,0,0,0.773436293,0.307433548,0,26.7,24,0.6064,0.6064,0,0,0,0,,,
7,28,4505,0.11754,0,0.05,0,0,0.940130959,0.194586258,0,26.7,22,0.5877,0.5877,0,0,0,0,,,
7,28,4506,0.06492,0,0.05,0,0,0.987624463,0.087847871,0,26.7,22,0.3246,0.3246,0,0,0,0,,,
7,28,4507,0.05038,0,0.05,0,0,1.048297491,0.01736629,0,26.7,22,0.2519,0.2519,0,0,0,0,,,
7,28,4508,0.04934,0,0.05,0,0,1.22326602,0,0,25,22,0.2467,0.2467,0,0,0,0,,,
7,28,4509,0.049,0,0.05,0,0,1.387499344,0,0,23.9,24,0.245,0.245,0,0,0,0,,,
7,28,4510,0.04859,0,0.05,0,0,1.168153611,0,0,22.2,24,0.24295,0.24295,0,0,0,0,,,
7,28,4511,0.04805,0,0.05,0,0,0.881976128,0,0,22.8,24,0.24025,0.24025,0,0,0,0,,,
7,28,4512,0.03926,0,0.05,0,0,0.59629794,0,0,22.1,24,0.1963,0.1963,0,0,0,0,,,
7,28,4513,0.03247,0,0.05,0,0,0.487061341,0,0,21.7,24,0.16235,0.16235,0,0,0,0,,,
7,28,4514,0.02764,0,0.05,0,0,0.43156412,0,0,21.1,24,0.1382,0.1382,0,0,0,0,,,
7,28,4515,0.02851,0,0.05,0,0,0.418843325,0,0,21.1,24,0.14255,0.14255,0,0,0,0,,,
7,28,4516,0.02817,0,0.05,0,0,0.418977478,0,0,21.1,24,0.14085,0.14085,0,0,0,0,,,
7,28,4517,0.0252,0,0.05,0,0,0.467299205,0.00000761,0,20.6,22,0.126,0.126,0,0,0,0,,,
7,28,4518,0.03422,0,0.05,0,0,0.60197979,0.027888613,0,22.2,22,0.1711,0.1711,0,0,0,0,,,
7,28,4519,0.04039,0,0.05,0,0,0.777853346,0.107280194,0,23.9,22,0.20195,0.20195,0,0,0,0,,,
7,28,4520,0.04084,0,0.05,0,0,0.7499573,0.232245258,0,25.6,22,0.2042,0.2042,0,0,0,0,,,
7,28,4521,0.04362,0,0.05,0,0,0.714771632,0.340959516,0,25,24,0.2181,0.2181,0,0,0,0,,,
7,28,4522,0.04369,0,0.05,0,0,0.731098903,0.459732129,0,26.7,24,0.21845,0.21845,0,0,0,0,,,
7,28,4523,0.04643,0,0.05,0,0,0.747054313,0.513976226,0,30,24,0.23215,0.23215,0,0,0,0,,,
7,28,4524,0.04962,0,0.05,0,0,0.727267357,0.522277516,0,31.7,24,0.2481,0.2481,0,0,0,0,,,
7,28,4525,0.05037,0,0.05,0,0,0.701179408,0.510755903,0,31.7,24,0.25185,0.25185,0,0,0,0,,,
7,28,4526,0.06426,0,0.05,0,0,0.687429946,0.49442371,0,32.8,24,0.3213,0.3213,0,0,0,0,,,
7,28,4527,0.08097,0,0.05,0,0,0.708467816,0.385888935,0,31.7,24,0.40485,0.40485,0,0,0,0,,,
7,28,4528,0.10691,0,0.05,0,0,0.809354212,0.307433548,0,32.2,24,0.53455,0.53455,0,0,0,0,,,
7,28,4529,0.07843,0,0.05,0,0,0.975482889,0.194586258,0,32.2,22,0.39215,0.39215,0,0,0,0,,,
7,28,4530,0.0455,0,0.05,0,0,1.021934779,0.087847871,0,31.1,22,0.2275,0.2275,0,0,0,0,,,
7,28,4531,0.05694,0,0.05,0,0,1.082542245,0.01736629,0,30,22,0.2847,0.2847,0,0,0,0,,,
7,28,4532,0.06324,0,0.05,0,0,1.25812139,0,0,28.3,22,0.3162,0.3162,0,0,0,0,,,
7,28,4533,0.06616,0,0.05,0,0,1.423106201,0,0,26.7,24,0.3308,0.3308,0,0,0,0,,,
7,28,4534,0.06385,0,0.05,0,0,1.196446822,0,0,25,24,0.31925,0.31925,0,0,0,0,,,
7,28,4535,0.03283,0,0.05,0,0,0.897510973,0,0,24.4,24,0.16415,0.16415,0,0,0,0,,,
7,28,4536,0.02988,0,0.05,0,0,0.602871623,0,0,23.9,24,0.1494,0.1494,0,0,0,0,,,
7,28,4537,0.01777,0,0.05,0,0,0.487061341,0,0,23.9,24,0.08885,0.08885,0,0,0,0,,,
7,28,4538,0.01773,0,0.05,0,0,0.43156412,0,0,22.2,24,0.08865,0.08865,0,0,0,0,,,
7,28,4539,0.01732,0,0.05,0,0,0.418843325,0,0,21.1,24,0.0866,0.0866,0,0,0,0,,,
7,28,4540,0.01357,0,0.05,0,0,0.418977478,0,0,15,24,0.06785,0.06785,0,0,0,0,,,
7,28,4541,0.01832,0,0.05,0,0,0.467299205,0.00000761,0,19.4,22,0.0916,0.0916,0,0,0,0,,,
7,28,4542,0.02668,0,0.05,0,0,0.60197979,0.027888613,0,21.1,22,0.1334,0.1334,0,0,0,0,,,
7,28,4543,0.03035,0,0.05,0,0,0.777853346,0.107280194,0,22.8,22,0.15175,0.15175,0,0,0,0,,,
7,28,4544,0.0356,0,0.05,0,0,0.7499573,0.232245258,0,23.9,22,0.178,0.178,0,0,0,0,,,
7,28,4545,0.04449,0,0.05,0,0,0.714771632,0.340959516,0,24.4,24,0.22245,0.22245,0,0,0,0,,,
7,28,4546,0.03434,0,0.05,0,0,0.731098903,0.459732129,0,25,24,0.1717,0.1717,0,0,0,0,,,
7,28,4547,0.03866,0,0.05,0,0,0.747054313,0.513976226,0,26.7,24,0.1933,0.1933,0,0,0,0,,,
7,28,4548,0.03987,0,0.05,0,0,0.727267357,0.522277516,0,26.7,24,0.19935,0.19935,0,0,0,0,,,
7,28,4549,0.0549,0,0.05,0,0,0.701179408,0.510755903,0,27.3,24,0.2745,0.2745,0,0,0,0,,,
7,28,4550,0.05718,0,0.05,0,0,0.687429946,0.49442371,0,27.8,24,0.2859,0.2859,0,0,0,0,,,
7,28,4551,0.05213,0,0.05,0,0,0.708467816,0.385888935,0,28.9,24,0.26065,0.26065,0,0,0,0,,,
7,28,4552,0.05348,0,0.05,0,0,0.809354212,0.307433548,0,28.9,24,0.2674,0.2674,0,0,0,0,,,
7,28,4553,0.04717,0,0.05,0,0,0.975482889,0.194586258,0,28.9,22,0.23585,0.23585,0,0,0,0,,,
7,28,4554,0.03832,0,0.05,0,0,1.021934779,0.087847871,0,27.2,22,0.1916,0.1916,0,0,0,0,,,
7,28,4555,0.03849,0,0.05,0,0,1.082542245,0.01736629,0,26.1,22,0.19245,0.19245,0,0,0,0,,,
7,28,4556,0.04306,0,0.05,0,0,1.25812139,0,0,23.9,22,0.2153,0.2153,0,0,0,0,,,
7,28,4557,0.03715,0,0.05,0,0,1.423106201,0,0,20,24,0.18575,0.18575,0,0,0,0,,,
7,28,4558,0.03689,0,0.05,0,0,1.196446822,0,0,18.3,24,0.18445,0.18445,0,0,0,0,,,
7,28,4559,0.03692,0,0.05,0,0,0.897510973,0,0,17.8,24,0.1846,0.1846,0,0,0,0,,,
7,28,4560,0.03973,0,0.05,0,0,0.602871623,0,0,17.2,24,0.19865,0.19865,0,0,0,0,,,
7,28,4561,0.02953,0,0.05,0,0,0.483114317,0,0,16.7,24,0.14765,0.14765,0,0,0,0,,,
7,28,4562,0.02335,0,0.05,0,0,0.428952881,0,0,16.1,24,0.11675,0.11675,0,0,0,0,,,
7,28,4563,0.02565,0,0.05,0,0,0.41747792,0,0,13.3,24,0.12825,0.12825,0,0,0,0,,,
7,28,4564,0.01613,0,0.05,0,0,0.416306322,0,0,12.8,24,0.08065,0.08065,0,0,0,0,,,
7,28,4565,0.01712,0,0.05,0,0,0.463202513,0.00000761,0,12.2,22,0.0856,0.0856,0,0,0,0,,,
7,28,4566,0.02626,0,0.05,0,0,0.591354278,0.027888613,0,16.1,22,0.1313,0.1313,0,0,0,0,,,
7,28,4567,0.02223,0,0.05,0,0,0.756691984,0.107280194,0,19.4,22,0.11115,0.11115,0,0,0,0,,,
7,28,4568,0.03186,0,0.05,0,0,0.717519999,0.232245258,0,22.2,22,0.1593,0.1593,0,0,0,0,,,
7,28,4569,0.0296,0,0.05,0,0,0.669740573,0.340959516,0,24.4,24,0.148,0.148,0,0,0,0,,,
7,28,4570,0.03321,0,0.05,0,0,0.680182674,0.459732129,0,25,24,0.16605,0.16605,0,0,0,0,,,
7,28,4571,0.03463,0,0.05,0,0,0.694565554,0.513976226,0,26.7,24,0.17315,0.17315,0,0,0,0,,,
7,28,4572,0.03242,0,0.05,0,0,0.67945685,0.522277516,0,27.8,24,0.1621,0.1621,0,0,0,0,,,
7,28,4573,0.0342,0,0.05,0,0,0.657591376,0.510755903,0,28.3,24,0.171,0.171,0,0,0,0,,,
7,28,4574,0.04368,0,0.05,0,0,0.648304374,0.49442371,0,28.9,24,0.2184,0.2184,0,0,0,0,,,
7,28,4575,0.04142,0,0.05,0,0,0.671408843,0.385888935,0,27.8,24,0.2071,0.2071,0,0,0,0,,,
7,28,4576,0.03993,0,0.05,0,0,0.773436293,0.307433548,0,27.8,24,0.19965,0.19965,0,0,0,0,,,
7,28,4577,0.04084,0,0.05,0,0,0.940130959,0.194586258,0,27.8,22,0.2042,0.2042,0,0,0,0,,,
7,28,4578,0.03857,0,0.05,0,0,0.987624463,0.087847871,0,26.7,22,0.19285,0.19285,0,0,0,0,,,
7,28,4579,0.03427,0,0.05,0,0,1.048297491,0.01736629,0,24.4,22,0.17135,0.17135,0,0,0,0,,,
7,28,4580,0.03299,0,0.05,0,0,1.22326602,0,0,23.3,22,0.16495,0.16495,0,0,0,0,,,
7,28,4581,0.03687,0,0.05,0,0,1.387499344,0,0,22.2,24,0.18435,0.18435,0,0,0,0,,,
7,28,4582,0.03529,0,0.05,0,0,1.168153611,0,0,21.7,24,0.17645,0.17645,0,0,0,0,,,
7,28,4583,0.03613,0,0.05,0,0,0.881976128,0,0,21.1,24,0.18065,0.18065,0,0,0,0,,,
7,28,4584,0.03314,0,0.05,0,0,0.59629794,0,0,21.7,24,0.1657,0.1657,0,0,0,0,,,
7,28,4585,0.03248,0,0.05,0,0,0.483114317,0,0,20,24,0.1624,0.1624,0,0,0,0,,,
7,28,4586,0.02187,0,0.05,0,0,0.428952881,0,0,18.3,24,0.10935,0.10935,0,0,0,0,,,
7,28,4587,0.02425,0,0.05,0,0,0.41747792,0,0,17.8,24,0.12125,0.12125,0,0,0,0,,,
7,28,4588,0.02409,0,0.05,0,0,0.416306322,0,0,17.2,24,0.12045,0.12045,0,0,0,0,,,
7,28,4589,0.02187,0,0.05,0,0,0.463202513,0.00000761,0,16.7,22,0.10935,0.10935,0,0,0,0,,,
7,28,4590,0.03141,0,0.05,0,0,0.591354278,0.027888613,0,17.2,22,0.15705,0.15705,0,0,0,0,,,
7,28,4591,0.0331,0,0.05,0,0,0.756691984,0.107280194,0,21.1,22,0.1655,0.1655,0,0,0,0,,,
7,28,4592,0.0353,0,0.05,0,0,0.717519999,0.232245258,0,22.8,22,0.1765,0.1765,0,0,0,0,,,
7,28,4593,0.03132,0,0.05,0,0,0.669740573,0.340959516,0,24.4,24,0.1566,0.1566,0,0,0,0,,,
7,28,4594,0.03218,0,0.05,0,0,0.680182674,0.459732129,0,25.6,24,0.1609,0.1609,0,0,0,0,,,
7,28,4595,0.03581,0,0.05,0,0,0.694565554,0.513976226,0,26.8,24,0.17905,0.17905,0,0,0,0,,,
7,28,4596,0.03628,0,0.05,0,0,0.67945685,0.522277516,0,27.8,24,0.1814,0.1814,0,0,0,0,,,
7,28,4597,0.04012,0,0.05,0,0,0.657591376,0.510755903,0,28.9,24,0.2006,0.2006,0,0,0,0,,,
7,28,4598,0.04372,0,0.05,0,0,0.648304374,0.49442371,0,29.4,24,0.2186,0.2186,0,0,0,0,,,
7,28,4599,0.07129,0,0.05,0,0,0.671408843,0.385888935,0,29.4,24,0.35645,0.35645,0,0,0,0,,,
7,28,4600,0.16475,0,0.05,0,0,0.773436293,0.307433548,0,29.4,24,0.82375,0.82375,0,0,0,0,,,
7,28,4601,0.04672,0,0.05,0,0,0.940130959,0.194586258,0,28.9,22,0.2336,0.2336,0,0,0,0,,,
7,28,4602,0.0383,0,0.05,0,0,0.987624463,0.087847871,0,27.8,22,0.1915,0.1915,0,0,0,0,,,
7,28,4603,0.03509,0,0.05,0,0,1.048297491,0.01736629,0,26.1,22,0.17545,0.17545,0,0,0,0,,,
7,28,4604,0.03606,0,0.05,0,0,1.22326602,0,0,23.3,22,0.1803,0.1803,0,0,0,0,,,
7,28,4605,0.03436,0,0.05,0,0,1.387499344,0,0,21.1,24,0.1718,0.1718,0,0,0,0,,,
7,28,4606,0.03345,0,0.05,0,0,1.168153611,0,0,18.3,24,0.16725,0.16725,0,0,0,0,,,
7,28,4607,0.03371,0,0.05,0,0,0.881976128,0,0,17.2,24,0.16855,0.16855,0,0,0,0,,,
7,28,4608,0.03499,0,0.05,0,0,0.59629794,0,0,16.1,24,0.17495,0.17495,0,0,0,0,,,
7,28,4609,0.03436,0,0.05,0,0,0.483114317,0,0,16.1,24,0.1718,0.1718,0,0,0,0,,,
7,28,4610,0.02528,0,0.05,0,0,0.428952881,0,0,16.1,24,0.1264,0.1264,0,0,0,0,,,
7,28,4611,0.02483,0,0.05,0,0,0.41747792,0,0,15.6,24,0.12415,0.12415,0,0,0,0,,,
7,28,4612,0.0216,0,0.05,0,0,0.416306322,0,0,15.6,24,0.108,0.108,0,0,0,0,,,
7,28,4613,0.02024,0,0.05,0,0,0.463202513,0.00000761,0,13.3,22,0.1012,0.1012,0,0,0,0,,,
7,28,4614,0.02121,0,0.05,0,0,0.591354278,0.027888613,0,16.1,22,0.10605,0.10605,0,0,0,0,,,
7,28,4615,0.02732,0,0.05,0,0,0.756691984,0.107280194,0,20,22,0.1366,0.1366,0,0,0,0,,,
7,28,4616,0.02993,0,0.05,0,0,0.717519999,0.232245258,0,22.2,22,0.14965,0.14965,0,0,0,0,,,
7,28,4617,0.0342,0,0.05,0,0,0.669740573,0.340959516,0,24.5,24,0.171,0.171,0,0,0,0,,,
7,28,4618,0.03785,0,0.05,0,0,0.680182674,0.459732129,0,26.7,24,0.18925,0.18925,0,0,0,0,,,
7,28,4619,0.04374,0,0.05,0,0,0.694565554,0.513976226,0,27.2,24,0.2187,0.2187,0,0,0,0,,,
7,28,4620,0.05003,0,0.05,0,0,0.67945685,0.522277516,0,27.2,24,0.25015,0.25015,0,0,0,0,,,
7,28,4621,0.09845,0,0.05,0,0,0.657591376,0.510755903,0,27.8,24,0.49225,0.49225,0,0,0,0,,,
7,28,4622,0.14256,0,0.05,0,0,0.648304374,0.49442371,0,27.2,24,0.7128,0.7128,0,0,0,0,,,
7,28,4623,0.08103,0,0.05,0,0,0.671408843,0.385888935,0,27.2,24,0.40515,0.40515,0,0,0,0,,,
7,28,4624,0.07242,0,0.05,0,0,0.773436293,0.307433548,0,26.7,24,0.3621,0.3621,0,0,0,0,,,
7,28,4625,0.04744,0,0.05,0,0,0.940130959,0.194586258,0,26.1,22,0.2372,0.2372,0,0,0,0,,,
7,28,4626,0.04872,0,0.05,0,0,0.987624463,0.087847871,0,24.4,22,0.2436,0.2436,0,0,0,0,,,
7,28,4627,0.04157,0,0.05,0,0,1.048297491,0.01736629,0,22.8,22,0.20785,0.20785,0,0,0,0,,,
7,28,4628,0.0469,0,0.05,0,0,1.22326602,0,0,21.7,22,0.2345,0.2345,0,0,0,0,,,
7,28,4629,0.07355,0,0.05,0,0,1.387499344,0,0,21.1,24,0.36775,0.36775,0,0,0,0,,,
7,28,4630,0.04022,0,0.05,0,0,1.168153611,0,0,20.6,24,0.2011,0.2011,0,0,0,0,,,
7,28,4631,0.03407,0,0.05,0,0,0.881976128,0,0,20.6,24,0.17035,0.17035,0,0,0,0,,,
7,28,4632,0.03492,0,0.05,0,0,0.59629794,0,0,20.6,24,0.1746,0.1746,0,0,0,0,,,
7,28,4633,0.03043,0,0.05,0,0,0.483114317,0,0,21.1,24,0.15215,0.15215,0,0,0,0,,,
7,28,4634,0.02649,0,0.05,0,0,0.428952881,0,0,21.1,24,0.13245,0.13245,0,0,0,0,,,
7,28,4635,0.02257,0,0.05,0,0,0.41747792,0,0,21.1,24,0.11285,0.11285,0,0,0,0,,,
7,28,4636,0.02073,0,0.05,0,0,0.416306322,0,0,21.1,24,0.10365,0.10365,0,0,0,0,,,
7,28,4637,0.02591,0,0.05,0,0,0.463202513,0.00000761,0,15.6,22,0.12955,0.12955,0,0,0,0,,,
7,28,4638,0.0297,0,0.05,0,0,0.591354278,0.027888613,0,20.6,22,0.1485,0.1485,0,0,0,0,,,
7,28,4639,0.02457,0,0.05,0,0,0.756691984,0.107280194,0,18.9,22,0.12285,0.12285,0,0,0,0,,,
7,28,4640,0.03041,0,0.05,0,0,0.717519999,0.232245258,0,19.4,22,0.15205,0.15205,0,0,0,0,,,
7,28,4641,0.03937,0,0.05,0,0,0.669740573,0.340959516,0,18.3,24,0.19685,0.19685,0,0,0,0,,,
7,28,4642,0.03781,0,0.05,0,0,0.680182674,0.459732129,0,18.3,24,0.18905,0.18905,0,0,0,0,,,
7,28,4643,0.03617,0,0.05,0,0,0.694565554,0.513976226,0,18.9,24,0.18085,0.18085,0,0,0,0,,,
7,28,4644,0.0332,0,0.05,0,0,0.67945685,0.522277516,0,18.9,24,0.166,0.166,0,0,0,0,,,
7,28,4645,0.03246,0,0.05,0,0,0.657591376,0.510755903,0,18.9,24,0.1623,0.1623,0,0,0,0,,,
7,28,4646,0.03153,0,0.05,0,0,0.648304374,0.49442371,0,21.1,24,0.15765,0.15765,0,0,0,0,,,
7,28,4647,0.04074,0,0.05,0,0,0.671408843,0.385888935,0,20.6,24,0.2037,0.2037,0,0,0,0,,,
7,28,4648,0.05093,0,0.05,0,0,0.773436293,0.307433548,0,21.7,24,0.25465,0.25465,0,0,0,0,,,
7,28,4649,0.05276,0,0.05,0,0,0.940130959,0.194586258,0,22.8,22,0.2638,0.2638,0,0,0,0,,,
7,28,4650,0.06012,0,0.05,0,0,0.987624463,0.087847871,0,23.3,22,0.3006,0.3006,0,0,0,0,,,
7,28,4651,0.08113,0,0.05,0,0,1.048297491,0.01736629,0,22.2,22,0.40565,0.40565,0,0,0,0,,,
7,28,4652,0.05924,0,0.05,0,0,1.22326602,0,0,21.7,22,0.2962,0.2962,0,0,0,0,,,
7,28,4653,0.05594,0,0.05,0,0,1.387499344,0,0,21.1,24,0.2797,0.2797,0,0,0,0,,,
7,28,4654,0.04572,0,0.05,0,0,1.168153611,0,0,20.6,24,0.2286,0.2286,0,0,0,0,,,
7,28,4655,0.04368,0,0.05,0,0,0.881976128,0,0,20,24,0.2184,0.2184,0,0,0,0,,,
7,28,4656,0.03806,0,0.05,0,0,0.59629794,0,0,19.4,24,0.1903,0.1903,0,0,0,0,,,
7,29,4657,0.03878,0,0.05,0,0,0.483114317,0,0,19.4,24,0.1939,0.1939,0,0,0,0,,,
7,29,4658,0.0417,0,0.05,0,0,0.428952881,0,0,18.3,24,0.2085,0.2085,0,0,0,0,,,
7,29,4659,0.04389,0,0.05,0,0,0.41747792,0,0,18.3,24,0.21945,0.21945,0,0,0,0,,,
7,29,4660,0.03628,0,0.05,0,0,0.416306322,0,0,18.9,24,0.1814,0.1814,0,0,0,0,,,
7,29,4661,0.02213,0,0.05,0,0,0.463202513,0.00000761,0,18.3,22,0.11065,0.11065,0,0,0,0,,,
7,29,4662,0.03782,0,0.05,0,0,0.591354278,0.027888613,0,18.9,22,0.1891,0.1891,0,0,0,0,,,
7,29,4663,0.03448,0,0.05,0,0,0.756691984,0.107280194,0,20,22,0.1724,0.1724,0,0,0,0,,,
7,29,4664,0.03588,0,0.05,0,0,0.717519999,0.232245258,0,21.1,22,0.1794,0.1794,0,0,0,0,,,
7,29,4665,0.03786,0,0.05,0,0,0.669740573,0.340959516,0,22.2,24,0.1893,0.1893,0,0,0,0,,,
7,29,4666,0.04208,0,0.05,0,0,0.680182674,0.459732129,0,24.4,24,0.2104,0.2104,0,0,0,0,,,
7,29,4667,0.04748,0,0.05,0,0,0.694565554,0.513976226,0,25.6,24,0.2374,0.2374,0,0,0,0,,,
7,29,4668,0.04693,0,0.05,0,0,0.67945685,0.522277516,0,27.2,24,0.23465,0.23465,0,0,0,0,,,
7,29,4669,0.05296,0,0.05,0,0,0.657591376,0.510755903,0,27.2,24,0.2648,0.2648,0,0,0,0,,,
7,29,4670,0.06371,0,0.05,0,0,0.648304374,0.49442371,0,26.7,24,0.31855,0.31855,0,0,0,0,,,
7,29,4671,0.05522,0,0.05,0,0,0.671408843,0.385888935,0,26.7,24,0.2761,0.2761,0,0,0,0,,,
