"Month","Week","Hour","Buy_Energy","Sell_Energy","Power_Consumed","Power_Produced","Power_Purchased","Power_Export","Batt_Discharge","Batt_Charge","Set_point","Outdoor_temp","Indoor_temp","Battery_SOC","Battery_SOH","HP_kW","Scheduled_Loads_kW","WH_kW","AC_kW","NonControllableLoads_kW","EndUseLoads_kW","Month_1","Week_1","Hour_1","Buy_Energy_1","Sell_Energy_1","Power_Consumed_1","Power_Produced_1","Power_Purchased_1","Power_Export_1","Batt_Discharge_1","Batt_Charge_1","Set_point_1","Outdoor_temp_1","Indoor_temp_1","Battery_SOC_1","Battery_SOH_1","HP_kW_1","Scheduled_Loads_kW_1","WH_kW_1","AC_kW_1","NonControllableLoads_kW_1","EndUseLoads_kW_1","Month_2","Week_2","Hour_2","Buy_Energy_2","Sell_Energy_2","Power_Consumed_2","Power_Produced_2","Power_Purchased_2","Power_Export_2","Batt_Discharge_2","Batt_Charge_2","Set_point_2","Outdoor_temp_2","Indoor_temp_2","Battery_SOC_2","Battery_SOH_2","HP_kW_2","Scheduled_Loads_kW_2","WH_kW_2","AC_kW_2","NonControllableLoads_kW_2","EndUseLoads_kW_2","Month_3","Week_3","Hour_3","Buy_Energy_3","Sell_Energy_3","Power_Consumed_3","Power_Produced_3","Power_Purchased_3","Power_Export_3","Batt_Discharge_3","Batt_Charge_3","Set_point_3","Outdoor_temp_3","Indoor_temp_3","Battery_SOC_3","Battery_SOH_3","HP_kW_3","Scheduled_Loads_kW_3","WH_kW_3","AC_kW_3","NonControllableLoads_kW_3","EndUseLoads_kW_3","Month_4","Week_4","Hour_4","Buy_Energy_4","Sell_Energy_4","Power_Consumed_4","Power_Produced_4","Power_Purchased_4","Power_Export_4","Batt_Discharge_4","Batt_Charge_4","Set_point_4","Outdoor_temp_4","Indoor_temp_4","Battery_SOC_4","Battery_SOH_4","HP_kW_4","Scheduled_Loads_kW_4","WH_kW_4","AC_kW_4","NonControllableLoads_kW_4","EndUseLoads_kW_4"
1.0,1.0,42.0,0.1,0.03,4.079338079365956,0.351391484,3.7279465953659563,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.775090597448578,0.0,0.24761904761904774,0.0,1.056628434298331,4.079338079365956,1.0,1.0,42.0,0.1,0.03,3.7823809925023464,0.351391484,3.4309895085023463,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.1888272047702966,0.0,0.20000000000000015,0.0,1.3935537877320496,3.7823809925023464,1.0,1.0,42.0,0.1,0.03,4.077989330933723,0.351391484,3.7265978469337226,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.526410330575582,0.0,0.1984732824427465,0.0,1.3531057179153945,4.077989330933723,1.0,1.0,42.0,0.1,0.03,4.545545769214626,0.351391484,4.194154285214626,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.6553004042379618,0.0,0.24999999999999972,0.0,1.640245364976665,4.545545769214627,1.0,1.0,42.0,0.1,0.03,4.006193317434878,0.351391484,3.654801833434878,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.8746103831952055,0.0,0.24299065420560712,0.0,0.8885922800340654,4.006193317434878
1.0,1.0,43.0,0.1,0.03,4.512719181312312,0.06946516,4.443254021312312,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.775090597448578,0.0,0.24761904761904846,0.0,1.4900095362446864,4.512719181312312,1.0,1.0,43.0,0.1,0.03,4.061091750773812,0.06946516,3.991626590773812,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.1888272047702966,0.0,0.20000000000000026,0.0,1.6722645460035155,4.061091750773812,1.0,1.0,43.0,0.1,0.03,4.326208797194327,0.06946516,4.256743637194327,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.526410330575582,0.0,0.19847328244274834,0.0,1.6013251841759966,4.326208797194327,1.0,1.0,43.0,0.1,0.03,4.873594843063368,0.06946516,4.804129683063368,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.6553004042379618,0.0,0.2500000000000002,0.0,1.968294438825406,4.873594843063367,1.0,1.0,43.0,0.1,0.03,4.18391177390402,0.06946516,4.11444661390402,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.8746103831952055,0.0,0.24299065420560753,0.0,1.0663107365032067,4.18391177390402
1.0,1.0,44.0,0.1,0.03,4.786052866118299,0.0,4.786052866118299,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.775090597448578,0.0,0.2476190476190484,0.0,1.763343221050672,4.786052866118299,1.0,1.0,44.0,0.1,0.03,4.395544659491145,0.0,4.395544659491145,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.1888272047702966,0.0,0.20000000000000115,0.0,2.006717454720848,4.395544659491145,1.0,1.0,44.0,0.1,0.03,4.3194165475041135,0.0,4.3194165475041135,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.526410330575582,0.0,0.19847328244274764,0.0,1.594532934485784,4.319416547504113,1.0,1.0,44.0,0.1,0.03,5.26725373025951,0.0,5.26725373025951,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.6553004042379618,0.0,0.25000000000000006,0.0,2.3619533260215486,5.26725373025951,1.0,1.0,44.0,0.1,0.03,4.397173920896442,0.0,4.397173920896442,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.8746103831952055,0.0,0.24299065420560764,0.0,1.2795728834956293,4.397173920896442
1.0,1.0,45.0,0.1,0.03,4.894202168656667,0.0,4.894202168656667,0.0,-0.0,-0.0,22.0,-3.0,22.0,1.0,0.0,2.8907193723422657,0.0,0.24761904761904774,0.0,1.7558637486953534,4.894202168656666,1.0,1.0,45.0,0.1,0.03,4.486745793023243,0.0,4.486745793023243,0.0,-0.0,-0.0,22.0,-3.0,22.0,1.0,0.0,2.2800283383023947,0.0,0.20000000000000015,0.0,2.006717454720848,4.4867457930232435,1.0,1.0,45.0,0.1,0.03,4.3002891311466955,0.0,4.3002891311466955,0.0,-0.0,-0.0,22.0,-3.0,22.0,1.0,0.0,2.631677427682902,0.0,0.1984732824427465,0.0,1.4701384210210473,4.3002891311466955,1.0,1.0,45.0,0.1,0.03,5.377891247102756,0.0,5.377891247102756,0.0,-0.0,-0.0,22.0,-3.0,22.0,1.0,0.0,2.7659379210812083,0.0,0.24999999999999972,0.0,2.3619533260215486,5.377891247102757,1.0,1.0,45.0,0.1,0.03,4.516949353529573,0.0,4.516949353529573,0.0,-0.0,-0.0,22.0,-3.0,22.0,1.0,0.0,2.9943858158283367,0.0,0.24299065420560712,0.0,1.2795728834956293,4.516949353529573
1.0,1.0,46.0,0.1,0.03,4.991862730672905,0.0,4.991862730672905,0.0,-0.0,-0.0,22.0,-3.0,22.0,1.0,0.0,0.0,0.0,0.24761904761904846,3.1253603704507587,1.6188833126030975,4.991862730672905,1.0,1.0,46.0,0.1,0.03,2.1142684586840614,0.0,2.1142684586840614,0.0,-0.0,-0.0,22.0,-3.0,22.0,1.0,0.0,0.3088944939406416,0.0,0.20000000000000026,0.0,1.6053739647434198,2.1142684586840614,1.0,1.0,46.0,0.1,0.03,5.263587484264308,0.0,5.263587484264308,0.0,-0.0,-0.0,22.0,-3.0,22.0,1.0,0.0,0.0,0.0,0.19847328244274834,3.7325523588703247,1.3325618429512351,5.263587484264308,1.0,1.0,46.0,0.1,0.03,2.358831512633158,0.0,2.358831512633158,0.0,-0.0,-0.0,22.0,-3.0,22.0,1.0,0.0,0.0,0.0,0.2500000000000002,0.21926885067804164,1.8895626619551162,2.3588315126331585,1.0,1.0,46.0,0.1,0.03,4.686697077508439,0.0,4.686697077508439,0.0,-0.0,-0.0,22.0,-3.0,22.0,1.0,0.0,0.0,0.0,0.24299065420560753,3.420048115889891,1.023658307412941,4.686697077508439
1.0,1.0,47.0,0.1,0.03,4.374467954083434,0.0,4.374467954083434,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.6594618225548903,0.0,0.2476190476190484,0.0,1.4673870839094951,4.374467954083434,1.0,1.0,47.0,0.1,0.03,3.581925243032944,0.0,3.581925243032944,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.0976260712382073,0.0,0.20000000000000115,0.0,1.2842991717947356,3.581925243032944,1.0,1.0,47.0,0.1,0.03,3.6932366808539645,0.0,3.6932366808539645,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.421143233468276,0.0,0.19847328244274764,0.0,1.0736201649429407,3.6932366808539645,1.0,1.0,47.0,0.1,0.03,4.306313016958803,0.0,4.306313016958803,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.54466288739471,0.0,0.25000000000000006,0.0,1.5116501295640927,4.306313016958803,1.0,1.0,47.0,0.1,0.03,3.8167522506980274,0.0,3.8167522506980274,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560764,0.0,0.8189266459303527,3.8167522506980274
1.0,1.0,48.0,0.1,0.03,4.0893272112315255,0.0,4.0893272112315255,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.6594618225548903,0.0,0.24761904761904774,0.0,1.1822463410575872,4.0893272112315255,1.0,1.0,48.0,0.1,0.03,3.5074270926786593,0.0,3.5074270926786593,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.0976260712382073,0.0,0.20000000000000015,0.0,1.2098010214404518,3.5074270926786593,1.0,1.0,48.0,0.1,0.03,3.4377579771350817,0.0,3.4377579771350817,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.421143233468276,0.0,0.1984732824427465,0.0,0.8181414612240592,3.4377579771350817,1.0,1.0,48.0,0.1,0.03,4.21862695353328,0.0,4.21862695353328,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.54466288739471,0.0,0.24999999999999972,0.0,1.4239640661385706,4.21862695353328,1.0,1.0,48.0,0.1,0.03,3.769248894986606,0.0,3.769248894986606,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560712,0.0,0.7714232902189315,3.769248894986606
1.0,1.0,49.0,0.1,0.03,3.807999817659484,0.0,3.807999817659484,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.6594618225548903,0.0,0.24761904761904846,0.0,0.9009189474855454,3.8079998176594843,1.0,1.0,49.0,0.1,0.03,3.2097404056797627,0.0,3.2097404056797627,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.0976260712382073,0.0,0.20000000000000026,0.0,0.9121143344415552,3.2097404056797627,1.0,1.0,49.0,0.1,0.03,3.1892072515717986,0.0,3.1892072515717986,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.421143233468276,0.0,0.19847328244274834,0.0,0.5695907356607744,3.1892072515717986,1.0,1.0,49.0,0.1,0.03,3.8682427682483675,0.0,3.8682427682483675,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.54466288739471,0.0,0.2500000000000002,0.0,1.0735798808536572,3.8682427682483675,1.0,1.0,49.0,0.1,0.03,3.5794305368688075,0.0,3.5794305368688075,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560753,0.0,0.5816049321011332,3.579430536868808
1.0,1.0,50.0,0.1,0.03,3.534301357571396,0.0,3.534301357571396,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.6594618225548903,0.0,0.2476190476190484,0.0,0.6272204873974575,3.534301357571396,1.0,1.0,50.0,0.1,0.03,3.041002205335822,0.0,3.041002205335822,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.0976260712382073,0.0,0.20000000000000115,0.0,0.7433761340976133,3.041002205335822,1.0,1.0,50.0,0.1,0.03,3.0838348081849967,0.0,3.0838348081849967,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.421143233468276,0.0,0.19847328244274764,0.0,0.4642182922739732,3.083834808184997,1.0,1.0,50.0,0.1,0.03,3.669633964307552,0.0,3.669633964307552,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.54466288739471,0.0,0.25000000000000006,0.0,0.8749710769128424,3.669633964307552,1.0,1.0,50.0,0.1,0.03,3.4718355064563196,0.0,3.4718355064563196,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560764,0.0,0.47400990168864476,3.4718355064563196
1.0,1.0,51.0,0.1,0.03,3.418267596554095,0.0,3.418267596554095,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.6594618225548903,0.0,0.24761904761904774,0.0,0.5111867263801574,3.418267596554095,1.0,1.0,51.0,0.1,0.03,2.9753446651817246,0.0,2.9753446651817246,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.0976260712382073,0.0,0.20000000000000015,0.0,0.6777185939435173,2.9753446651817246,1.0,1.0,51.0,0.1,0.03,3.0428334501595264,0.0,3.0428334501595264,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.421143233468276,0.0,0.1984732824427465,0.0,0.42321693424850365,3.042833450159526,1.0,1.0,51.0,0.1,0.03,3.592353505625872,0.0,3.592353505625872,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.54466288739471,0.0,0.24999999999999972,0.0,0.7976906182311625,3.592353505625872,1.0,1.0,51.0,0.1,0.03,3.429969319574572,0.0,3.429969319574572,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560712,0.0,0.4321437148068978,3.429969319574572
1.0,1.0,52.0,0.1,0.03,4.316950256962582,0.0,4.316950256962582,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,3.6032942548164226,0.0,0.24761904761904846,0.0,0.4660369545271112,4.316950256962582,1.0,1.0,52.0,0.1,0.03,2.957331110530969,0.0,2.957331110530969,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.0976260712382073,0.0,0.20000000000000026,0.0,0.6597050392927617,2.957331110530969,1.0,1.0,52.0,0.1,0.03,3.0315844723445453,0.0,3.0315844723445453,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.421143233468276,0.0,0.19847328244274834,0.0,0.4119679564335207,3.031584472344545,1.0,1.0,52.0,0.1,0.03,3.571151130961353,0.0,3.571151130961353,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.54466288739471,0.0,0.2500000000000002,0.0,0.7764882435666426,3.5711511309613524,1.0,1.0,52.0,0.1,0.03,4.101488187968207,0.0,4.101488187968207,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,3.4378400678106407,0.0,0.24299065420560753,0.0,0.4206574659519588,4.101488187968207
1.0,1.0,53.0,0.1,0.03,5.231209194575604,3.044e-5,5.2311787545756046,0.0,-0.0,-0.0,20.0,-3.0,20.40907727995845,1.0,0.0,4.529940313402633,0.0,0.2476190476190484,0.0,0.45364983355392385,5.231209194575605,1.0,1.0,53.0,0.1,0.03,4.925918572728947,3.044e-5,4.925888132728947,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,4.06875991559996,0.0,0.20000000000000115,0.0,0.657158657128986,4.925918572728947,1.0,1.0,53.0,0.1,0.03,5.483058444014548,3.044e-5,5.483028004014548,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,4.874207351560526,0.0,0.19847328244274764,0.0,0.41037781001127427,5.483058444014548,1.0,1.0,53.0,0.1,0.03,6.223563827730552,3.044e-5,6.223533387730552,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,5.200072735460373,0.0,0.25000000000000006,0.0,0.7734910922701793,6.223563827730552,1.0,1.0,53.0,0.1,0.03,5.56484584670462,3.044e-5,5.5648154067046205,0.0,-0.0,-0.0,20.0,-3.0,20.277103326900544,1.0,0.0,4.902821413808118,0.0,0.24299065420560764,0.0,0.4190337786908951,5.564845846704621
1.0,1.0,54.0,0.1,0.03,5.229458161155375,0.111554452,5.117903709155375,0.0,-0.0,-0.0,22.0,-2.0,21.199281579478505,1.0,0.0,4.529940313402633,0.0,0.24761904761904774,0.0,0.45189880013369504,5.229458161155375,1.0,1.0,54.0,0.1,0.03,3.118951206412617,0.111554452,3.007396754412617,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.1888272047702966,0.0,0.20000000000000015,0.0,0.73012400164232,3.118951206412617,1.0,1.0,54.0,0.1,0.03,5.469832532844947,0.111554452,5.358278080844947,0.0,-0.0,-0.0,22.0,-2.0,21.01240112016988,1.0,0.0,4.815416556167789,0.0,0.1984732824427465,0.0,0.45594269423441114,5.469832532844947,1.0,1.0,54.0,0.1,0.03,3.9827168762966445,0.111554452,3.8711624242966445,0.0,-0.0,-0.0,22.0,-2.0,21.83668666158808,1.0,0.0,2.8733438688858253,0.0,0.24999999999999972,0.0,0.8593730074108196,3.9827168762966445,1.0,1.0,54.0,0.1,0.03,5.611371816793003,0.111554452,5.499817364793003,0.0,-0.0,-0.0,22.0,-2.0,21.135101420233784,1.0,0.0,4.902821413808118,0.0,0.24299065420560712,0.0,0.4655597487792784,5.611371816793003
1.0,1.0,55.0,0.1,0.03,3.524783469304356,0.429120776,3.095662693304356,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.775090597448578,0.0,0.24761904761904846,0.0,0.5020738242367297,3.524783469304356,1.0,1.0,55.0,0.1,0.03,3.414708984645162,0.429120776,2.985588208645162,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.1888272047702966,0.0,0.20000000000000026,0.0,1.025881779874865,3.414708984645162,1.0,1.0,55.0,0.1,0.03,3.3655190418944096,0.429120776,2.9363982658944097,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.526410330575582,0.0,0.19847328244274834,0.0,0.6406354288760795,3.3655190418944096,1.0,1.0,55.0,0.1,0.03,4.112787226251685,0.429120776,3.6836664502516845,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.6553004042379618,0.0,0.2500000000000002,0.0,1.2074868220137227,4.112787226251685,1.0,1.0,55.0,0.1,0.03,3.771749185717346,0.429120776,3.342628409717346,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.8746103831952055,0.0,0.24299065420560753,0.0,0.6541481483165332,3.771749185717346
1.0,1.0,56.0,0.1,0.03,3.7281629482671397,0.928981032,2.7991819162671394,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.775090597448578,0.0,0.2476190476190484,0.0,0.7054533031995127,3.728162948267139,1.0,1.0,56.0,0.1,0.03,3.8183625912472925,0.928981032,2.8893815592472922,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.1888272047702966,0.0,0.20000000000000115,0.0,1.4295353864769944,3.818362591247292,1.0,1.0,56.0,0.1,0.03,3.6175898031527636,0.928981032,2.6886087711527633,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.526410330575582,0.0,0.19847328244274764,0.0,0.892706190134434,3.6175898031527636,1.0,1.0,56.0,0.1,0.03,4.587896951555351,0.928981032,3.6589159195553504,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.6553004042379618,0.0,0.25000000000000006,0.0,1.6825965473173887,4.587896951555351,1.0,1.0,56.0,0.1,0.03,4.029136795576527,0.928981032,3.1001557635765264,0.0,-0.0,-0.0,22.0,-2.0,22.0,1.0,0.0,2.8746103831952055,0.0,0.24299065420560764,0.0,0.9115357581757136,4.029136795576527
1.0,1.0,57.0,0.1,0.03,3.89010881747593,1.363838064,2.52627075347593,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.24761904761904774,0.0,0.9830279473019997,3.8901088174759306,1.0,1.0,57.0,0.1,0.03,4.219454401124212,1.363838064,2.8556163371242116,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000015,0.0,1.921828329886008,4.219454401124211,1.0,1.0,57.0,0.1,0.03,3.497988906843311,1.363838064,2.1341508428433107,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.1984732824427465,0.0,0.8783723909322954,3.497988906843311,1.0,1.0,57.0,0.1,0.03,5.056699730268609,1.363838064,3.692861666268609,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.24999999999999972,0.0,2.2620368428738997,5.05669973026861,1.0,1.0,57.0,0.1,0.03,4.223269382052162,1.363838064,2.8594313180521613,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560712,0.0,1.2254437772844875,4.223269382052162
1.0,1.0,58.0,0.1,0.03,3.874324760680498,1.838928516,2.0353962446804976,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.24761904761904846,0.0,0.9672438905065658,3.8743247606804974,1.0,1.0,58.0,0.1,0.03,4.211380969050203,1.838928516,2.3724524530502027,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000026,0.0,1.9137548978119994,4.211380969050203,1.0,1.0,58.0,0.1,0.03,3.366727003692727,1.838928516,1.5277984876927269,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.19847328244274834,0.0,0.7471104877817091,3.3667270036927266,1.0,1.0,58.0,0.1,0.03,5.047197112102433,1.838928516,3.2082685961024326,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.2500000000000002,0.0,2.252534224707723,5.047197112102433,1.0,1.0,58.0,0.1,0.03,5.218121400339868,1.838928516,3.3791928843398678,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,1.0,0.24299065420560753,0.0,1.220295795572193,5.218121400339868
1.0,1.0,59.0,0.1,0.03,3.7297821097623456,2.055904904,1.6738772057623454,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.2476190476190484,0.0,0.822701239588414,3.7297821097623456,1.0,1.0,59.0,0.1,0.03,3.828629988521062,2.055904904,1.772725084521062,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000115,0.0,1.531003917282858,3.8286299885210626,1.0,1.0,59.0,0.1,0.03,3.3647809500238024,2.055904904,1.3088760460238023,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.19847328244274764,0.0,0.7451644341127851,3.3647809500238024,1.0,1.0,59.0,0.1,0.03,4.596690266023011,2.055904904,2.540785362023011,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.25000000000000006,0.0,1.8020273786283014,4.596690266023011,1.0,1.0,59.0,0.1,0.03,3.9740622406089914,2.055904904,1.9181573366089915,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560764,0.0,0.9762366358413168,3.9740622406089914
1.0,1.0,60.0,0.1,0.03,3.7276391592993106,2.089110064,1.6385290952993101,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.24761904761904774,0.0,0.82055828912538,3.7276391592993106,1.0,1.0,60.0,0.1,0.03,4.522429205789546,2.089110064,2.4333191417895454,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,1.0,0.20000000000000015,0.0,1.2248031345513426,4.522429205789546,1.0,1.0,60.0,0.1,0.03,3.379659531626254,2.089110064,1.2905494676262537,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.1984732824427465,0.0,0.7600430157152381,3.379659531626254,1.0,1.0,60.0,0.1,0.03,4.236284791150759,2.089110064,2.1471747271507584,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.24999999999999972,0.0,1.441621903756049,4.236284791150759,1.0,1.0,60.0,0.1,0.03,3.778814913903056,2.089110064,1.6897048499030556,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560712,0.0,0.7809893091353817,3.778814913903056
1.0,1.0,61.0,0.1,0.03,3.7440231182020973,2.043023612,1.7009995062020973,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.24761904761904846,0.0,0.8369422480281654,3.7440231182020973,1.0,1.0,61.0,0.1,0.03,3.2774685776708505,2.043023612,1.2344449656708507,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000026,0.0,0.9798425064326474,3.277468577670851,1.0,1.0,61.0,0.1,0.03,3.3631307638231163,2.043023612,1.3201071518231164,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.19847328244274834,0.0,0.7435142479120984,3.363130763823116,1.0,1.0,61.0,0.1,0.03,3.947960408977203,2.043023612,1.904936796977203,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.2500000000000002,0.0,1.1532975215824928,3.9479604089772025,1.0,1.0,61.0,0.1,0.03,3.6226170513054328,2.043023612,1.5795934393054332,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560753,0.0,0.6247914465377584,3.622617051305433
1.0,1.0,62.0,0.1,0.03,3.7258220114275318,1.97769484,1.7481271714275317,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.2476190476190484,0.0,0.8187411412536005,3.725822011427532,1.0,1.0,62.0,0.1,0.03,3.265371757901722,1.97769484,1.2876769179017216,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000115,0.0,0.9677456866635175,3.265371757901722,1.0,1.0,62.0,0.1,0.03,3.3413886358642406,1.97769484,1.3636937958642406,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.19847328244274764,0.0,0.7217721199532235,3.3413886358642406,1.0,1.0,62.0,0.1,0.03,3.9337221694977167,1.97769484,1.9560273294977166,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.25000000000000006,0.0,1.139059282103007,3.9337221694977167,1.0,1.0,62.0,0.1,0.03,3.6149035774844434,1.97769484,1.6372087374844433,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560764,0.0,0.6170779727167686,3.6149035774844434
