pMonth,pWeek,pDay,pHour,pBuy_Energy,pSell_Energy,pBuy_NetworkConnection,pBuy_FirmCapacity,pSell_FirmCapacity,pNonControllableLoad,pPV_Generation,pOtherNonControllableGen,pOutdoorTemp,pSetPoint,pSell_PrimaryUpCap,pSell_PrimaryDownCap,pSell_PrimaryEnergy,pBuy_PrimaryEnergy,pD2CPrimaryUp,pD2CPrimaryDown,pWH_use,pMonthly_Network_Cost,pHP_Month,pAC_Month,,,true NYISO lmp
10,42,289,6915,0.0681,0,0.05,0,0,0.441464182,0,0,6.6,18,0.14045,0.14045,0,0,0,0,0,,,,,,0.02809
10,42,289,6916,0.0710,0,0.05,0,0,0.440223911,0,0,6,18,0.15485,0.15485,0,0,0,0,0,,,,,,0.03097
10,42,289,6917,0.0740,0,0.05,0,0,0.493725968,0.00000761,0,6,20,0.1701,0.1701,0,0,0,0,0,,,,,,0.03402
10,42,289,6918,0.0813,0,0.05,0,0,0.687414555,0.027888613,0,6,20,0.2067,0.2067,0,0,0,0,0,,,,,,0.04134
10,42,289,6919,0.0783,0,0.05,0,0,0.96595056,0.107280194,0,7,20,0.19155,0.19155,0,0,0,0,-0.25,,,,,,0.03831
10,42,289,6920,0.0767,0,0.05,0,0,0.926506404,0.232245258,0,11,20,0.18355,0.18355,0,0,0,0,-0.5,,,,,,0.03671
10,42,289,6921,0.0703,0,0.05,0,0,0.77866869,0.340959516,0,12.9,17,0.1517,0.1517,0,0,0,0,-0.25,,,,,,0.03034
10,42,289,6922,0.0889,0,0.05,0,0,0.768705641,0.459732129,0,14.6,17,0.2443,0.2443,0,0,0,0,0,,,,,,0.04886
10,42,289,6923,0.1159,0,0.05,0,0,0.784926223,0.513976226,0,16,17,0.37955,0.37955,0,0,0,0,0,,,,,,0.07591
10,42,289,6924,0.1172,0,0.05,0,0,0.77073705,0.522277516,0,17,17,0.3861,0.3861,0,0,0,0,0,,,,,,0.07722
10,42,289,6925,0.0873,0,0.05,0,0,0.747095326,0.510755903,0,18,17,0.23665,0.23665,0,0,0,0,0,,,,,,0.04733
10,42,289,6926,0.0790,0,0.05,0,0,0.739013013,0.49442371,0,19,17,0.19485,0.19485,0,0,0,0,0,,,,,,0.03897
10,42,289,6927,0.0780,0,0.05,0,0,0.773311308,0.385888935,0,19,17,0.18985,0.18985,0,0,0,0,0,,,,,,0.03797
10,42,289,6928,0.0762,0,0.05,0,0,0.917601913,0.307433548,0,19,17,0.181,0.181,0,0,0,0,0,,,,,,0.0362
10,42,289,6929,0.0719,0,0.05,0,0,1.196015435,0.194586258,0,17,20,0.1594,0.1594,0,0,0,0,0,,,,,,0.03188
10,42,289,6930,0.0735,0,0.05,0,0,1.406686019,0.087847871,0,14,20,0.16765,0.16765,0,0,0,0,-0.25,,,,,,0.03353
10,42,289,6931,0.0940,0,0.05,0,0,1.61334226,0.01736629,0,14,20,0.2699,0.2699,0,0,0,0,-0.75,,,,,,0.05398
10,42,289,6932,0.0750,0,0.05,0,0,1.668753399,0,0,13,20,0.17485,0.17485,0,0,0,0,-1.25,,,,,,0.03497
10,42,289,6933,0.0675,0,0.05,0,0,1.505338679,0,0,13,20,0.13765,0.13765,0,0,0,0,-0.5,,,,,,0.02753
10,42,289,6934,0.0637,0,0.05,0,0,1.20770796,0,0,15,18,0.1184,0.1184,0,0,0,0,0,,,,,,0.02368
10,42,289,6935,0.0688,0,0.05,0,0,0.91678939,0,0,17,18,0.1438,0.1438,0,0,0,0,0,,,,,,0.02876
10,42,289,6936,0.0598,0,0.05,0,0,0.618294902,0,0,14,18,0.0992,0.0992,0,0,0,0,0,,,,,,0.01984
10,43,290,6937,0.0622,0,0.05,0,0,0.507278735,0,0,14,18,0.11105,0.11105,0,0,0,0,0,,,,,,0.02221
10,43,290,6938,0.0673,0,0.05,0,0,0.453112808,0,0,14,18,0.1364,0.1364,0,0,0,0,0,,,,,,0.02728
10,43,290,6939,0.0648,0,0.05,0,0,0.441464182,0,0,14,18,0.12385,0.12385,0,0,0,0,0,,,,,,0.02477
10,43,290,6940,0.0669,0,0.05,0,0,0.440223911,0,0,13,18,0.1344,0.1344,0,0,0,0,0,,,,,,0.02688
10,43,290,6941,0.0649,0,0.05,0,0,0.493725968,0.00000761,0,12,20,0.1245,0.1245,0,0,0,0,0,,,,,,0.0249
10,43,290,6942,0.0654,0,0.05,0,0,0.687414555,0.027888613,0,12,20,0.1271,0.1271,0,0,0,0,0,,,,,,0.02542
10,43,290,6943,0.0745,0,0.05,0,0,0.96595056,0.107280194,0,12,20,0.1723,0.1723,0,0,0,0,-0.25,,,,,,0.03446
10,43,290,6944,0.0760,0,0.05,0,0,0.926506404,0.232245258,0,14,20,0.17985,0.17985,0,0,0,0,-0.5,,,,,,0.03597
10,43,290,6945,0.0679,0,0.05,0,0,0.77866869,0.340959516,0,17,17,0.13925,0.13925,0,0,0,0,-0.25,,,,,,0.02785
10,43,290,6946,0.0739,0,0.05,0,0,0.768705641,0.459732129,0,18,17,0.1695,0.1695,0,0,0,0,0,,,,,,0.0339
10,43,290,6947,0.0769,0,0.05,0,0,0.784926223,0.513976226,0,19,17,0.18445,0.18445,0,0,0,0,0,,,,,,0.03689
10,43,290,6948,0.0741,0,0.05,0,0,0.77073705,0.522277516,0,23,17,0.1703,0.1703,0,0,0,0,0,,,,,,0.03406
10,43,290,6949,0.0729,0,0.05,0,0,0.747095326,0.510755903,0,20,17,0.1643,0.1643,0,0,0,0,0,,,,,,0.03286
10,43,290,6950,0.0731,0,0.05,0,0,0.739013013,0.49442371,0,19.6,17,0.16555,0.16555,0,0,0,0,0,,,,,,0.03311
10,43,290,6951,0.0734,0,0.05,0,0,0.773311308,0.385888935,0,19,17,0.16685,0.16685,0,0,0,0,0,,,,,,0.03337
10,43,290,6952,0.0721,0,0.05,0,0,0.917601913,0.307433548,0,19,17,0.1607,0.1607,0,0,0,0,0,,,,,,0.03214
10,43,290,6953,0.0703,0,0.05,0,0,1.196015435,0.194586258,0,19,20,0.1516,0.1516,0,0,0,0,0,,,,,,0.03032
10,43,290,6954,0.0707,0,0.05,0,0,1.406686019,0.087847871,0,18,20,0.15355,0.15355,0,0,0,0,-0.25,,,,,,0.03071
10,43,290,6955,0.0703,0,0.05,0,0,1.61334226,0.01736629,0,16,20,0.1515,0.1515,0,0,0,0,-0.75,,,,,,0.0303
10,43,290,6956,0.0716,0,0.05,0,0,1.668753399,0,0,16,20,0.15785,0.15785,0,0,0,0,-1.25,,,,,,0.03157
10,43,290,6957,0.0678,0,0.05,0,0,1.505338679,0,0,16,20,0.139,0.139,0,0,0,0,-0.5,,,,,,0.0278
10,43,290,6958,0.0653,0,0.05,0,0,1.20770796,0,0,16,18,0.1266,0.1266,0,0,0,0,0,,,,,,0.02532
10,43,290,6959,0.0632,0,0.05,0,0,0.91678939,0,0,16,18,0.11605,0.11605,0,0,0,0,0,,,,,,0.02321
10,43,290,6960,0.0535,0,0.05,0,0,0.618294902,0,0,15,18,0.06745,0.06745,0,0,0,0,0,,,,,,0.01349
10,43,291,6961,0.0603,0,0.05,0,0,0.507278735,0,0,15,18,0.10125,0.10125,0,0,0,0,0,,,,,,0.02025
10,43,291,6962,0.0654,0,0.05,0,0,0.453112808,0,0,15,18,0.1271,0.1271,0,0,0,0,0,,,,,,0.02542
10,43,291,6963,0.0602,0,0.05,0,0,0.441464182,0,0,14,18,0.101,0.101,0,0,0,0,0,,,,,,0.0202
10,43,291,6964,0.0618,0,0.05,0,0,0.440223911,0,0,12,18,0.1088,0.1088,0,0,0,0,0,,,,,,0.02176
10,43,291,6965,0.0604,0,0.05,0,0,0.493725968,0.00000761,0,11,20,0.10175,0.10175,0,0,0,0,0,,,,,,0.02035
10,43,291,6966,0.0626,0,0.05,0,0,0.687414555,0.027888613,0,10,20,0.11305,0.11305,0,0,0,0,0,,,,,,0.02261
10,43,291,6967,0.0643,0,0.05,0,0,0.96595056,0.107280194,0,10,20,0.1215,0.1215,0,0,0,0,-0.25,,,,,,0.0243
10,43,291,6968,0.0631,0,0.05,0,0,0.926506404,0.232245258,0,10.7,20,0.1155,0.1155,0,0,0,0,-0.5,,,,,,0.0231
10,43,291,6969,0.0646,0,0.05,0,0,0.77866869,0.340959516,0,11,17,0.1228,0.1228,0,0,0,0,-0.25,,,,,,0.02456
10,43,291,6970,0.0705,0,0.05,0,0,0.768705641,0.459732129,0,12,17,0.15265,0.15265,0,0,0,0,0,,,,,,0.03053
10,43,291,6971,0.0776,0,0.05,0,0,0.784926223,0.513976226,0,12,17,0.18785,0.18785,0,0,0,0,0,,,,,,0.03757
10,43,291,6972,0.0734,0,0.05,0,0,0.77073705,0.522277516,0,13,17,0.1668,0.1668,0,0,0,0,0,,,,,,0.03336
10,43,291,6973,0.0766,0,0.05,0,0,0.747095326,0.510755903,0,12,17,0.1828,0.1828,0,0,0,0,0,,,,,,0.03656
10,43,291,6974,0.0801,0,0.05,0,0,0.739013013,0.49442371,0,12,17,0.2005,0.2005,0,0,0,0,0,,,,,,0.0401
10,43,291,6975,0.0636,0,0.05,0,0,0.773311308,0.385888935,0,14,17,0.11795,0.11795,0,0,0,0,0,,,,,,0.02359
10,43,291,6976,0.0573,0,0.05,0,0,0.917601913,0.307433548,0,14,17,0.0865,0.0865,0,0,0,0,0,,,,,,0.0173
10,43,291,6977,0.0628,0,0.05,0,0,1.196015435,0.194586258,0,13,20,0.114,0.114,0,0,0,0,0,,,,,,0.0228
10,43,291,6978,0.0724,0,0.05,0,0,1.406686019,0.087847871,0,11,20,0.16205,0.16205,0,0,0,0,-0.25,,,,,,0.03241
10,43,291,6979,0.0648,0,0.05,0,0,1.61334226,0.01736629,0,9,20,0.1241,0.1241,0,0,0,0,-0.75,,,,,,0.02482
10,43,291,6980,0.0693,0,0.05,0,0,1.668753399,0,0,9,20,0.1467,0.1467,0,0,0,0,-1.25,,,,,,0.02934
10,43,291,6981,0.0758,0,0.05,0,0,1.505338679,0,0,8,20,0.17895,0.17895,0,0,0,0,-0.5,,,,,,0.03579
10,43,291,6982,0.0677,0,0.05,0,0,1.20770796,0,0,7.5,18,0.13845,0.13845,0,0,0,0,0,,,,,,0.02769
10,43,291,6983,0.0661,0,0.05,0,0,0.91678939,0,0,7,18,0.13065,0.13065,0,0,0,0,0,,,,,,0.02613
10,43,291,6984,0.0620,0,0.05,0,0,0.618294902,0,0,6,18,0.1102,0.1102,0,0,0,0,0,,,,,,0.02204
10,43,292,6985,0.0560,0,0.05,0,0,0.507278735,0,0,5,18,0.0802,0.0802,0,0,0,0,0,,,,,,0.01604
10,43,292,6986,0.0579,0,0.05,0,0,0.453112808,0,0,5,18,0.0893,0.0893,0,0,0,0,0,,,,,,0.01786
10,43,292,6987,0.0567,0,0.05,0,0,0.441464182,0,0,4.1,18,0.0835,0.0835,0,0,0,0,0,,,,,,0.0167
10,43,292,6988,0.0548,0,0.05,0,0,0.440223911,0,0,3,18,0.0738,0.0738,0,0,0,0,0,,,,,,0.01476
10,43,292,6989,0.0536,0,0.05,0,0,0.493725968,0.00000761,0,2,20,0.0682,0.0682,0,0,0,0,0,,,,,,0.01364
10,43,292,6990,0.0567,0,0.05,0,0,0.687414555,0.027888613,0,2,20,0.08325,0.08325,0,0,0,0,0,,,,,,0.01665
10,43,292,6991,0.0588,0,0.05,0,0,0.96595056,0.107280194,0,3,20,0.094,0.094,0,0,0,0,-0.25,,,,,,0.0188
10,43,292,6992,0.0586,0,0.05,0,0,0.926506404,0.232245258,0,3,20,0.0931,0.0931,0,0,0,0,-0.5,,,,,,0.01862
10,43,292,6993,0.0773,0,0.05,0,0,0.77866869,0.340959516,0,6,17,0.1866,0.1866,0,0,0,0,-0.25,,,,,,0.03732
10,43,292,6994,0.0692,0,0.05,0,0,0.768705641,0.459732129,0,8,17,0.14595,0.14595,0,0,0,0,0,,,,,,0.02919
10,43,292,6995,0.0710,0,0.05,0,0,0.784926223,0.513976226,0,10,17,0.1548,0.1548,0,0,0,0,0,,,,,,0.03096
10,43,292,6996,0.0682,0,0.05,0,0,0.77073705,0.522277516,0,11,17,0.1408,0.1408,0,0,0,0,0,,,,,,0.02816
10,43,292,6997,0.0617,0,0.05,0,0,0.747095326,0.510755903,0,11,17,0.10845,0.10845,0,0,0,0,0,,,,,,0.02169
10,43,292,6998,0.0573,0,0.05,0,0,0.739013013,0.49442371,0,11,17,0.08635,0.08635,0,0,0,0,0,,,,,,0.01727
10,43,292,6999,0.0598,0,0.05,0,0,0.773311308,0.385888935,0,11,17,0.0992,0.0992,0,0,0,0,0,,,,,,0.01984
10,43,292,7000,0.0648,0,0.05,0,0,0.917601913,0.307433548,0,10,17,0.1239,0.1239,0,0,0,0,0,,,,,,0.02478
10,43,292,7001,0.0632,0,0.05,0,0,1.196015435,0.194586258,0,10,20,0.116,0.116,0,0,0,0,0,,,,,,0.0232
10,43,292,7002,0.0589,0,0.05,0,0,1.406686019,0.087847871,0,10,20,0.09435,0.09435,0,0,0,0,-0.25,,,,,,0.01887
10,43,292,7003,0.0685,0,0.05,0,0,1.61334226,0.01736629,0,9,20,0.1423,0.1423,0,0,0,0,-0.75,,,,,,0.02846
10,43,292,7004,0.0654,0,0.05,0,0,1.668753399,0,0,8,20,0.1269,0.1269,0,0,0,0,-1.25,,,,,,0.02538
10,43,292,7005,0.0580,0,0.05,0,0,1.505338679,0,0,9,20,0.0902,0.0902,0,0,0,0,-0.5,,,,,,0.01804
10,43,292,7006,0.0585,0,0.05,0,0,1.20770796,0,0,8,18,0.09235,0.09235,0,0,0,0,0,,,,,,0.01847
10,43,292,7007,0.0538,0,0.05,0,0,0.91678939,0,0,8,18,0.0689,0.0689,0,0,0,0,0,,,,,,0.01378
10,43,292,7008,0.0524,0,0.05,0,0,0.618294902,0,0,10,18,0.0621,0.0621,0,0,0,0,0,,,,,,0.01242
10,43,293,7009,0.0512,0,0.05,0,0,0.507278735,0,0,10,18,0.05605,0.05605,0,0,0,0,0,,,,,,0.01121
10,43,293,7010,0.0510,0,0.05,0,0,0.453112808,0,0,10,18,0.05495,0.05495,0,0,0,0,0,,,,,,0.01099
10,43,293,7011,0.0475,0,0.05,0,0,0.441464182,0,0,10,18,0.03725,0.03725,0,0,0,0,0,,,,,,0.00745
10,43,293,7012,0.0490,0,0.05,0,0,0.440223911,0,0,10,18,0.0452,0.0452,0,0,0,0,0,,,,,,0.00904
10,43,293,7013,0.0558,0,0.05,0,0,0.493725968,0.00000761,0,11,20,0.0789,0.0789,0,0,0,0,0,,,,,,0.01578
10,43,293,7014,0.0629,0,0.05,0,0,0.687414555,0.027888613,0,11,20,0.1144,0.1144,0,0,0,0,0,,,,,,0.02288
10,43,293,7015,0.0754,0,0.05,0,0,0.96595056,0.107280194,0,11,20,0.1771,0.1771,0,0,0,0,-0.25,,,,,,0.03542
10,43,293,7016,0.0785,0,0.05,0,0,0.926506404,0.232245258,0,11,20,0.19255,0.19255,0,0,0,0,-0.5,,,,,,0.03851
10,43,293,7017,0.0722,0,0.05,0,0,0.77866869,0.340959516,0,11,17,0.16105,0.16105,0,0,0,0,-0.25,,,,,,0.03221
10,43,293,7018,0.0773,0,0.05,0,0,0.768705641,0.459732129,0,12,17,0.1865,0.1865,0,0,0,0,0,,,,,,0.0373
10,43,293,7019,0.0765,0,0.05,0,0,0.784926223,0.513976226,0,12,17,0.1824,0.1824,0,0,0,0,0,,,,,,0.03648
10,43,293,7020,0.0783,0,0.05,0,0,0.77073705,0.522277516,0,12,17,0.1913,0.1913,0,0,0,0,0,,,,,,0.03826
10,43,293,7021,0.0720,0,0.05,0,0,0.747095326,0.510755903,0,12.1,17,0.15985,0.15985,0,0,0,0,0,,,,,,0.03197
10,43,293,7022,0.0710,0,0.05,0,0,0.739013013,0.49442371,0,12,17,0.1549,0.1549,0,0,0,0,0,,,,,,0.03098
10,43,293,7023,0.0683,0,0.05,0,0,0.773311308,0.385888935,0,12,17,0.14145,0.14145,0,0,0,0,0,,,,,,0.02829
10,43,293,7024,0.0714,0,0.05,0,0,0.917601913,0.307433548,0,12,17,0.15675,0.15675,0,0,0,0,0,,,,,,0.03135
10,43,293,7025,0.0691,0,0.05,0,0,1.196015435,0.194586258,0,11,20,0.14545,0.14545,0,0,0,0,0,,,,,,0.02909
10,43,293,7026,0.0698,0,0.05,0,0,1.406686019,0.087847871,0,11,20,0.14915,0.14915,0,0,0,0,-0.25,,,,,,0.02983
10,43,293,7027,0.0744,0,0.05,0,0,1.61334226,0.01736629,0,11,20,0.1721,0.1721,0,0,0,0,-0.75,,,,,,0.03442
10,43,293,7028,0.0753,0,0.05,0,0,1.668753399,0,0,10,20,0.17625,0.17625,0,0,0,0,-1.25,,,,,,0.03525
10,43,293,7029,0.0732,0,0.05,0,0,1.505338679,0,0,11,20,0.1659,0.1659,0,0,0,0,-0.5,,,,,,0.03318
10,43,293,7030,0.0630,0,0.05,0,0,1.20770796,0,0,11,18,0.11485,0.11485,0,0,0,0,0,,,,,,0.02297
10,43,293,7031,0.0623,0,0.05,0,0,0.91678939,0,0,11,18,0.1113,0.1113,0,0,0,0,0,,,,,,0.02226
10,43,293,7032,0.0584,0,0.05,0,0,0.618294902,0,0,10,18,0.09195,0.09195,0,0,0,0,0,,,,,,0.01839
10,43,294,7033,0.0528,0,0.05,0,0,0.511225759,0,0,10,18,0.0641,0.0641,0,0,0,0,0,,,,,,0.01282
10,43,294,7034,0.0571,0,0.05,0,0,0.455724046,0,0,9.3,18,0.08565,0.08565,0,0,0,0,0,,,,,,0.01713
10,43,294,7035,0.0558,0,0.05,0,0,0.442829586,0,0,8.7,18,0.0791,0.0791,0,0,0,0,0,,,,,,0.01582
10,43,294,7036,0.0514,0,0.05,0,0,0.442895067,0,0,8,18,0.05705,0.05705,0,0,0,0,0,,,,,,0.01141
10,43,294,7037,0.0583,0,0.05,0,0,0.497822661,0.00000761,0,7,20,0.0913,0.0913,0,0,0,0,0,,,,,,0.01826
10,43,294,7038,0.0737,0,0.05,0,0,0.698040068,0.027888613,0,7,20,0.16865,0.16865,0,0,0,0,0,,,,,,0.03373
10,43,294,7039,0.0749,0,0.05,0,0,0.987111922,0.107280194,0,8,20,0.17425,0.17425,0,0,0,0,-0.25,,,,,,0.03485
10,43,294,7040,0.0723,0,0.05,0,0,0.958943705,0.232245258,0,9,20,0.1613,0.1613,0,0,0,0,-0.5,,,,,,0.03226
10,43,294,7041,0.0675,0,0.05,0,0,0.823699749,0.340959516,0,10,17,0.1373,0.1373,0,0,0,0,-0.25,,,,,,0.02746
10,43,294,7042,0.0716,0,0.05,0,0,0.819621871,0.459732129,0,12,17,0.15815,0.15815,0,0,0,0,0,,,,,,0.03163
10,43,294,7043,0.0752,0,0.05,0,0,0.837414983,0.513976226,0,12,17,0.17615,0.17615,0,0,0,0,0,,,,,,0.03523
10,43,294,7044,0.0740,0,0.05,0,0,0.818547556,0.522277516,0,14,17,0.16975,0.16975,0,0,0,0,0,,,,,,0.03395
10,43,294,7045,0.0717,0,0.05,0,0,0.790683358,0.510755903,0,14,17,0.15825,0.15825,0,0,0,0,0,,,,,,0.03165
10,43,294,7046,0.0709,0,0.05,0,0,0.778138585,0.49442371,0,15,17,0.15465,0.15465,0,0,0,0,0,,,,,,0.03093
10,43,294,7047,0.0705,0,0.05,0,0,0.810370281,0.385888935,0,14,17,0.15245,0.15245,0,0,0,0,0,,,,,,0.03049
10,43,294,7048,0.0710,0,0.05,0,0,0.953519832,0.307433548,0,14,17,0.1549,0.1549,0,0,0,0,0,,,,,,0.03098
10,43,294,7049,0.0725,0,0.05,0,0,1.231367366,0.194586258,0,12,20,0.16255,0.16255,0,0,0,0,0,,,,,,0.03251
10,43,294,7050,0.1075,0,0.05,0,0,1.440996334,0.087847871,0,10,20,0.33755,0.33755,0,0,0,0,-0.25,,,,,,0.06751
10,43,294,7051,0.0732,0,0.05,0,0,1.647587014,0.01736629,0,8,20,0.16585,0.16585,0,0,0,0,-0.75,,,,,,0.03317
10,43,294,7052,0.0722,0,0.05,0,0,1.703608769,0,0,7,20,0.16115,0.16115,0,0,0,0,-1.25,,,,,,0.03223
10,43,294,7053,0.0677,0,0.05,0,0,1.540945536,0,0,7,20,0.13865,0.13865,0,0,0,0,-0.5,,,,,,0.02773
10,43,294,7054,0.0650,0,0.05,0,0,1.236001172,0,0,6,18,0.12495,0.12495,0,0,0,0,0,,,,,,0.02499
10,43,294,7055,0.0638,0,0.05,0,0,0.932324236,0,0,6,18,0.1191,0.1191,0,0,0,0,0,,,,,,0.02382
10,43,294,7056,0.0663,0,0.05,0,0,0.624868585,0,0,6,18,0.1317,0.1317,0,0,0,0,0,,,,,,0.02634
10,43,295,7057,0.0645,0,0.05,0,0,0.511225759,0,0,4,18,0.12265,0.12265,0,0,0,0,0,,,,,,0.02453
10,43,295,7058,0.0624,0,0.05,0,0,0.455724046,0,0,5,18,0.11175,0.11175,0,0,0,0,0,,,,,,0.02235
10,43,295,7059,0.0612,0,0.05,0,0,0.442829586,0,0,5.6,18,0.106,0.106,0,0,0,0,0,,,,,,0.0212
10,43,295,7060,0.0622,0,0.05,0,0,0.442895067,0,0,6,18,0.11105,0.11105,0,0,0,0,0,,,,,,0.02221
10,43,295,7061,0.0679,0,0.05,0,0,0.497822661,0.00000761,0,5,20,0.1394,0.1394,0,0,0,0,0,,,,,,0.02788
10,43,295,7062,0.0758,0,0.05,0,0,0.698040068,0.027888613,0,6,20,0.179,0.179,0,0,0,0,0,,,,,,0.0358
10,43,295,7063,0.1443,0,0.05,0,0,0.987111922,0.107280194,0,6,20,0.5215,0.5215,0,0,0,0,-0.25,,,,,,0.1043
10,43,295,7064,0.1045,0,0.05,0,0,0.958943705,0.232245258,0,9.2,20,0.3223,0.3223,0,0,0,0,-0.5,,,,,,0.06446
10,43,295,7065,0.0733,0,0.05,0,0,0.823699749,0.340959516,0,12,17,0.1664,0.1664,0,0,0,0,-0.25,,,,,,0.03328
10,43,295,7066,0.0745,0,0.05,0,0,0.819621871,0.459732129,0,14,17,0.17265,0.17265,0,0,0,0,0,,,,,,0.03453
10,43,295,7067,0.0870,0,0.05,0,0,0.837414983,0.513976226,0,14,17,0.23475,0.23475,0,0,0,0,0,,,,,,0.04695
10,43,295,7068,0.1022,0,0.05,0,0,0.818547556,0.522277516,0,14,17,0.3108,0.3108,0,0,0,0,0,,,,,,0.06216
10,43,295,7069,0.0794,0,0.05,0,0,0.790683358,0.510755903,0,14,17,0.19715,0.19715,0,0,0,0,0,,,,,,0.03943
10,43,295,7070,0.0731,0,0.05,0,0,0.778138585,0.49442371,0,15,17,0.16535,0.16535,0,0,0,0,0,,,,,,0.03307
10,43,295,7071,0.0717,0,0.05,0,0,0.810370281,0.385888935,0,15,17,0.15825,0.15825,0,0,0,0,0,,,,,,0.03165
10,43,295,7072,0.0727,0,0.05,0,0,0.953519832,0.307433548,0,14,17,0.1637,0.1637,0,0,0,0,0,,,,,,0.03274
10,43,295,7073,0.0720,0,0.05,0,0,1.231367366,0.194586258,0,13,20,0.16015,0.16015,0,0,0,0,0,,,,,,0.03203
10,43,295,7074,0.0870,0,0.05,0,0,1.440996334,0.087847871,0,12,20,0.2349,0.2349,0,0,0,0,-0.25,,,,,,0.04698
10,43,295,7075,0.0751,0,0.05,0,0,1.647587014,0.01736629,0,12,20,0.1755,0.1755,0,0,0,0,-0.75,,,,,,0.0351
10,43,295,7076,0.0706,0,0.05,0,0,1.703608769,0,0,12,20,0.1531,0.1531,0,0,0,0,-1.25,,,,,,0.03062
10,43,295,7077,0.0680,0,0.05,0,0,1.540945536,0,0,11,20,0.14015,0.14015,0,0,0,0,-0.5,,,,,,0.02803
10,43,295,7078,0.0677,0,0.05,0,0,1.236001172,0,0,11,18,0.1386,0.1386,0,0,0,0,0,,,,,,0.02772
10,43,295,7079,0.0676,0,0.05,0,0,0.932324236,0,0,11,18,0.13805,0.13805,0,0,0,0,0,,,,,,0.02761
10,43,295,7080,0.0634,0,0.05,0,0,0.624868585,0,0,10,18,0.11675,0.11675,0,0,0,0,0,,,,,,0.02335
10,43,296,7081,0.0636,0,0.05,0,0,0.507278735,0,0,9.5,18,0.11795,0.11795,0,0,0,0,0,,,,,,0.02359
10,43,296,7082,0.0616,0,0.05,0,0,0.453112808,0,0,9,18,0.1078,0.1078,0,0,0,0,0,,,,,,0.02156
10,43,296,7083,0.0631,0,0.05,0,0,0.441464182,0,0,8.8,18,0.1156,0.1156,0,0,0,0,0,,,,,,0.02312
10,43,296,7084,0.0635,0,0.05,0,0,0.440223911,0,0,8.4,18,0.1176,0.1176,0,0,0,0,0,,,,,,0.02352
10,43,296,7085,0.0648,0,0.05,0,0,0.493725968,0.00000761,0,8,20,0.12385,0.12385,0,0,0,0,0,,,,,,0.02477
10,43,296,7086,0.0787,0,0.05,0,0,0.687414555,0.027888613,0,8,20,0.1934,0.1934,0,0,0,0,0,,,,,,0.03868
10,43,296,7087,0.1317,0,0.05,0,0,0.96595056,0.107280194,0,8,20,0.45855,0.45855,0,0,0,0,-0.25,,,,,,0.09171
10,43,296,7088,0.0766,0,0.05,0,0,0.926506404,0.232245258,0,9,20,0.18285,0.18285,0,0,0,0,-0.5,,,,,,0.03657
10,43,296,7089,0.0795,0,0.05,0,0,0.77866869,0.340959516,0,10,17,0.1974,0.1974,0,0,0,0,-0.25,,,,,,0.03948
10,43,296,7090,0.0810,0,0.05,0,0,0.768705641,0.459732129,0,12,17,0.205,0.205,0,0,0,0,0,,,,,,0.041
10,43,296,7091,0.0805,0,0.05,0,0,0.784926223,0.513976226,0,11,17,0.20225,0.20225,0,0,0,0,0,,,,,,0.04045
10,43,296,7092,0.0791,0,0.05,0,0,0.77073705,0.522277516,0,12,17,0.19535,0.19535,0,0,0,0,0,,,,,,0.03907
10,43,296,7093,0.0802,0,0.05,0,0,0.747095326,0.510755903,0,12,17,0.2012,0.2012,0,0,0,0,0,,,,,,0.04024
10,43,296,7094,0.0772,0,0.05,0,0,0.739013013,0.49442371,0,11,17,0.18615,0.18615,0,0,0,0,0,,,,,,0.03723
10,43,296,7095,0.0754,0,0.05,0,0,0.773311308,0.385888935,0,10,17,0.17685,0.17685,0,0,0,0,0,,,,,,0.03537
10,43,296,7096,0.0764,0,0.05,0,0,0.917601913,0.307433548,0,10,17,0.18185,0.18185,0,0,0,0,0,,,,,,0.03637
10,43,296,7097,0.0768,0,0.05,0,0,1.196015435,0.194586258,0,9,20,0.18385,0.18385,0,0,0,0,0,,,,,,0.03677
10,43,296,7098,0.0730,0,0.05,0,0,1.406686019,0.087847871,0,7.7,20,0.165,0.165,0,0,0,0,-0.25,,,,,,0.033
10,43,296,7099,0.0728,0,0.05,0,0,1.61334226,0.01736629,0,7,20,0.1641,0.1641,0,0,0,0,-0.75,,,,,,0.03282
10,43,296,7100,0.0717,0,0.05,0,0,1.668753399,0,0,8,20,0.15865,0.15865,0,0,0,0,-1.25,,,,,,0.03173
10,43,296,7101,0.0725,0,0.05,0,0,1.505338679,0,0,7,20,0.1624,0.1624,0,0,0,0,-0.5,,,,,,0.03248
10,43,296,7102,0.0697,0,0.05,0,0,1.20770796,0,0,7,18,0.1487,0.1487,0,0,0,0,0,,,,,,0.02974
10,43,296,7103,0.0656,0,0.05,0,0,0.91678939,0,0,6,18,0.12795,0.12795,0,0,0,0,0,,,,,,0.02559
10,43,296,7104,0.0646,0,0.05,0,0,0.618294902,0,0,6,18,0.123,0.123,0,0,0,0,0,,,,,,0.0246
10,44,297,7105,0.0630,0,0.05,0,0,0.507278735,0,0,5.6,18,0.1149,0.1149,0,0,0,0,0,,,,,,0.02298
10,44,297,7106,0.0630,0,0.05,0,0,0.453112808,0,0,5.3,18,0.11495,0.11495,0,0,0,0,0,,,,,,0.02299
